term,freq,range,score,doc_ids
traffic flow,23,8,31,"[30, 63, 155, 209, 220, 307, 439, 499]"
traffic congestion,14,9,23,"[209, 300, 307, 334, 439, 450, 461, 519, 530]"
machine learning,10,10,20,"[155, 209, 240, 334, 346, 370, 435, 450, 499, 519]"
urban traffic,9,8,17,"[209, 220, 261, 359, 370, 439, 461, 519]"
neural network,9,5,14,"[63, 155, 439, 450, 597]"
urban planning,7,7,14,"[155, 220, 300, 307, 422, 439, 461]"
road traffic,9,5,14,"[261, 334, 370, 439, 519]"
deep learning,7,5,12,"[63, 155, 359, 439, 450]"
result show,6,6,12,"[63, 155, 220, 240, 307, 461]"
transportation system,8,4,12,"[155, 209, 220, 435]"
traffic volume,9,3,12,"[155, 422, 499]"
urban environment,8,4,12,"[334, 346, 356, 526]"
urban area,6,5,11,"[63, 240, 370, 450, 519]"
big data,8,3,11,"[155, 220, 439]"
intelligent transportation,7,3,10,"[155, 209, 220]"
traffic light,7,3,10,"[370, 450, 461]"
road network,4,4,8,"[220, 334, 370, 461]"
learning technique,4,4,8,"[240, 356, 499, 519]"
traffic management,4,4,8,"[307, 359, 461, 519]"
control system,5,3,8,"[370, 461, 519]"
traffic accident,5,2,7,"[63, 359]"
smart city,5,2,7,"[155, 240]"
traffic data,3,3,6,"[30, 155, 526]"
urban mobility,3,3,6,"[38, 240, 261]"
real time,3,3,6,"[346, 439, 519]"
citywide traffic,4,2,6,"[359, 499]"
light control,4,2,6,"[370, 461]"
travel time,3,3,6,"[439, 526, 530]"
travel speed,4,2,6,"[499, 530]"
urban data,3,2,5,"[30, 359]"
accident prediction,3,2,5,"[63, 359]"
great significance,3,2,5,"[155, 359]"
flow prediction,4,1,5,[220]
special event,4,1,5,[261]
reinforcement learning,3,2,5,"[300, 356]"
flow forecasting,4,1,5,[307]
temporal dependency,2,2,4,"[30, 359]"
data set,2,2,4,"[30, 63]"
intelligent traffic,2,2,4,"[155, 307]"
experimental result,2,2,4,"[155, 307]"
flow data,2,2,4,"[155, 307]"
prediction model,2,2,4,"[155, 346]"
recent year,2,2,4,"[209, 422]"
key problem,2,2,4,"[209, 334]"
transportation operation,2,2,4,"[220, 499]"
result demonstrate,2,2,4,"[220, 499]"
traffic condition,2,2,4,"[220, 450]"
city planning,2,2,4,"[240, 300]"
mobility service,2,2,4,"[240, 261]"
vehicle detection,2,2,4,"[300, 439]"
case study,2,2,4,"[307, 461]"
traffic prediction,2,2,4,"[334, 526]"
traffic network,2,2,4,"[370, 461]"
highway traffic,3,1,4,[422]
time traffic,2,2,4,"[439, 519]"
parking availability,2,2,4,"[519, 526]"
assist system,3,1,4,[526]
smart navigation,3,1,4,[526]
temporal dynamic,2,1,3,[30]
accident risk,2,1,3,[63]
gcnn model,2,1,3,[155]
actual traffic,2,1,3,[155]
feature optimization,2,1,3,[220]
training data,2,1,3,[220]
large city,2,1,3,[240]
mobility data,2,1,3,[240]
temporal impact,2,1,3,[261]
traffic load,2,1,3,[300]
traffic system,2,1,3,[300]
security protocol,2,1,3,[300]
nonlinear relationship,2,1,3,[307]
particle swarm,2,1,3,[307]
swarm optimization,2,1,3,[307]
vehicular movement,2,1,3,[334]
scene decomposition,2,1,3,[356]
traffic participant,2,1,3,[356]
traffic information,2,1,3,[370]
volume prediction,2,1,3,[422]
different evaluation,2,1,3,[422]
flow analysis,2,1,3,[439]
road user,2,1,3,[439]
weather condition,2,1,3,[439]
harmonic mean,2,1,3,[439]
dynamic routing,2,1,3,[450]
intersection agent,2,1,3,[461]
movement agent,2,1,3,[461]
volume estimation,2,1,3,[499]
flow theory,2,1,3,[499]
gps trajectory,2,1,3,[499]
high level,2,1,3,[499]
level feature,2,1,3,[499]
ground truth,2,1,3,[499]
truth data,2,1,3,[499]
driver diagnostics,2,1,3,[526]
urban police,2,1,3,[530]
effective travel,2,1,3,[530]
logit model,2,1,3,[597]
multilayer perceptron,2,1,3,[597]
accurate traffic,1,1,2,[30]
citywide network,1,1,2,[30]
data mining,1,1,2,[30]
mining application,1,1,2,[30]
congestion warning,1,1,2,[30]
transportation scheduling,1,1,2,[30]
previous work,1,1,2,[30]
significant effort,1,1,2,[30]
spatial dependency,1,1,2,[30]
key limitation,1,1,2,[30]
current model,1,1,2,[30]
existing approach,1,1,2,[30]
spatial correlation,1,1,2,[30]
predefined graph,1,1,2,[30]
graph structure,1,1,2,[30]
genuine relation,1,1,2,[30]
incomplete graph,1,1,2,[30]
graph connection,1,1,2,[30]
temporal trend,1,1,2,[30]
stacking structure,1,1,2,[30]
method suffers,1,1,2,[30]
dependency vanquish,1,1,2,[30]
vanquish problem,1,1,2,[30]
multistep prediction,1,1,2,[30]
spatialoral dependency,1,1,2,[30]
new traffic,1,1,2,[30]
traffic speed,1,1,2,[30]
speed prediction,1,1,2,[30]
prediction framework,1,1,2,[30]
multiscale graph,1,1,2,[30]
graph attention,1,1,2,[30]
attention network,1,1,2,[30]
neural architecture,1,1,2,[30]
geographical dependency,1,1,2,[30]
spatial semantics,1,1,2,[30]
global perspective,1,1,2,[30]
multiheads attention,1,1,2,[30]
attention mechanism,1,1,2,[30]
set demonstrate,1,1,2,[30]
mobility scenario,1,1,2,[38]
useful tool,1,1,2,[38]
multiple field,1,1,2,[38]
traffic simulation,1,1,2,[38]
python language,1,1,2,[38]
communication channel,1,1,2,[38]
communication protocol,1,1,2,[38]
mobile network,1,1,2,[38]
classification model,1,1,2,[38]
particular traffic,1,1,2,[38]
light assignment,1,1,2,[38]
assignment scenario,1,1,2,[38]
public safety,1,1,2,[63]
travel route,1,1,2,[63]
route planning,1,1,2,[63]
road safety,1,1,2,[63]
safety deployment,1,1,2,[63]
traditional machine,1,1,2,[63]
short period,1,1,2,[63]
hour level,1,1,2,[63]
sparse traffic,1,1,2,[63]
accident sample,1,1,2,[63]
learning prediction,1,1,2,[63]
prediction result,1,1,2,[63]
memory network,1,1,2,[63]
multiple input,1,1,2,[63]
high accident,1,1,2,[63]
real data,1,1,2,[63]
space characteristic,1,1,2,[155]
valuable knowledge,1,1,2,[155]
traffic scheduling,1,1,2,[155]
extensive application,1,1,2,[155]
urban transportation,1,1,2,[155]
transportation infrastructure,1,1,2,[155]
infrastructure data,1,1,2,[155]
related concept,1,1,2,[155]
learning method,1,1,2,[155]
passenger flow,1,1,2,[155]
city transportation,1,1,2,[155]
paper deeply,1,1,2,[155]
hidden feature,1,1,2,[155]
random section,1,1,2,[155]
fault tolerance,1,1,2,[155]
peak traffic,1,1,2,[155]
predicted result,1,1,2,[155]
intelligent city,1,1,2,[155]
mechanical learning,1,1,2,[155]
good implementation,1,1,2,[155]
implementation prospect,1,1,2,[155]
academic value,1,1,2,[155]
urbanization process,1,1,2,[209]
key issue,1,1,2,[209]
efficient transportation,1,1,2,[209]
traditional clustering,1,1,2,[209]
clustering algorithm,1,1,2,[209]
initial point,1,1,2,[209]
poor robustness,1,1,2,[209]
hybrid architecture,1,1,2,[209]
cognitive computing,1,1,2,[209]
traffic trajectory,1,1,2,[209]
trajectory data,1,1,2,[209]
location bias,1,1,2,[209]
final result,1,1,2,[209]
qa algorithm,1,1,2,[209]
suboptimal solution,1,1,2,[209]
global optimum,1,1,2,[209]
search feedback,1,1,2,[209]
important basis,1,1,2,[220]
planning application,1,1,2,[220]
urban road,1,1,2,[220]
electronic registration,1,1,2,[220]
registration identification,1,1,2,[220]
travel record,1,1,2,[220]
optimization method,1,1,2,[220]
regression tree,1,1,2,[220]
current prediction,1,1,2,[220]
prediction point,1,1,2,[220]
upstream correlative,1,1,2,[220]
correlative point,1,1,2,[220]
pearson correlation,1,1,2,[220]
correlation coefficient,1,1,2,[220]
linear correlation,1,1,2,[220]
principal component,1,1,2,[220]
component analysis,1,1,2,[220]
original training,1,1,2,[220]
optimized training,1,1,2,[220]
adaptive prediction,1,1,2,[220]
rush hour,1,1,2,[220]
condition change,1,1,2,[220]
important role,1,1,2,[240]
modern city,1,1,2,[240]
public service,1,1,2,[240]
vacant vehicle,1,1,2,[240]
energy consumption,1,1,2,[240]
traffic efficiency,1,1,2,[240]
air pollution,1,1,2,[240]
pollution problem,1,1,2,[240]
enough information,1,1,2,[240]
passenger information,1,1,2,[240]
demanded area,1,1,2,[240]
iot sensor,1,1,2,[240]
taxi fleet,1,1,2,[240]
deep sequence,1,1,2,[240]
data source,1,1,2,[240]
external factor,1,1,2,[240]
neighborhood location,1,1,2,[240]
lstm model,1,1,2,[240]
average error,1,1,2,[240]
baseline method,1,1,2,[240]
crosstown traffic,1,1,2,[261]
football game,1,1,2,[261]
reliable model,1,1,2,[261]
mobility need,1,1,2,[261]
urban event,1,1,2,[261]
event causes,1,1,2,[261]
causes issue,1,1,2,[261]
service user,1,1,2,[261]
urban planner,1,1,2,[261]
building reliable,1,1,2,[261]
supervised machine,1,1,2,[261]
event impact,1,1,2,[261]
historical data,1,1,2,[261]
analyse effectiveness,1,1,2,[261]
evaluation result,1,1,2,[261]
event data,1,1,2,[261]
several venue,1,1,2,[261]
hannover region,1,1,2,[261]
germany demonstrate,1,1,2,[261]
event context,1,1,2,[261]
baseline shows,1,1,2,[261]
superior capacity,1,1,2,[261]
edge computing,1,1,2,[300]
major problem,1,1,2,[300]
major priority,1,1,2,[300]
government infrastructure,1,1,2,[300]
efficient traffic,1,1,2,[300]
efficient economy,1,1,2,[300]
massive change,1,1,2,[300]
city infrastructure,1,1,2,[300]
future traffic,1,1,2,[300]
traffic clogging,1,1,2,[300]
congestion anticipation,1,1,2,[300]
efficient system,1,1,2,[300]
computing platform,1,1,2,[300]
secure transaction,1,1,2,[300]
fabric blockchain,1,1,2,[300]
blockchain intervenes,1,1,2,[300]
proposed system,1,1,2,[300]
native form,1,1,2,[300]
scale implementation,1,1,2,[300]
permanent access,1,1,2,[300]
access control,1,1,2,[300]
main reason,1,1,2,[300]
system architecture,1,1,2,[300]
significant congestion,1,1,2,[300]
overall city,1,1,2,[300]
city traffic,1,1,2,[300]
costly investment,1,1,2,[300]
new communication,1,1,2,[300]
communication infrastructure,1,1,2,[300]
reliable traffic,1,1,2,[307]
management system,1,1,2,[307]
robust forecasting,1,1,2,[307]
forecasting model,1,1,2,[307]
challenging task,1,1,2,[307]
nonlinear characteristic,1,1,2,[307]
forecasting effect,1,1,2,[307]
optimal solution,1,1,2,[307]
extreme learning,1,1,2,[307]
learning machine,1,1,2,[307]
ring road,1,1,2,[307]
trajectory clustering,1,1,2,[334]
incremental machine,1,1,2,[334]
hyperdimensional computing,1,1,2,[334]
complex challenge,1,1,2,[334]
public policy,1,1,2,[334]
policy promotes,1,1,2,[334]
new infrastructure,1,1,2,[334]
lead cause,1,1,2,[334]
environmental issue,1,1,2,[334]
significant volume,1,1,2,[334]
traffic profiling,1,1,2,[334]
unsupervised incremental,1,1,2,[334]
incremental learning,1,1,2,[334]
learning approach,1,1,2,[334]
congestion detection,1,1,2,[334]
commuter trip,1,1,2,[334]
feature vector,1,1,2,[334]
dataset consisting,1,1,2,[334]
movement record,1,1,2,[334]
bluetooth identifier,1,1,2,[334]
arterial road,1,1,2,[334]
urban clustering,1,1,2,[346]
online machine,1,1,2,[346]
different challenge,1,1,2,[346]
required quality,1,1,2,[346]
available clustering,1,1,2,[346]
clustering protocol,1,1,2,[346]
many intersection,1,1,2,[346]
main advantage,1,1,2,[346]
adaptation approach,1,1,2,[346]
significant stability,1,1,2,[346]
efficiency performance,1,1,2,[346]
performance improvement,1,1,2,[346]
safe reinforcement,1,1,2,[356]
complex task,1,1,2,[356]
automated vehicle,1,1,2,[356]
modular decision,1,1,2,[356]
navigate intersection,1,1,2,[356]
rl algorithm,1,1,2,[356]
safety guarantee,1,1,2,[356]
decision strategy,1,1,2,[356]
strategy robust,1,1,2,[356]
perception error,1,1,2,[356]
belief update,1,1,2,[356]
update technique,1,1,2,[356]
decomposition approach,1,1,2,[356]
multiple traffic,1,1,2,[356]
algorithm outperforms,1,1,2,[356]
complex intersection,1,1,2,[356]
intersection scenario,1,1,2,[356]
stack resnet,1,1,2,[359]
classic machine,1,1,2,[359]
historical accident,1,1,2,[359]
accident record,1,1,2,[359]
learning algorithms,1,1,2,[359]
resnet framework,1,1,2,[359]
sophisticated correlation,1,1,2,[359]
user monitoring,1,1,2,[370]
monitoring road,1,1,2,[370]
information collection,1,1,2,[370]
road surveillance,1,1,2,[370]
deep mind,1,1,2,[370]
mind analytics,1,1,2,[370]
human behavior,1,1,2,[370]
behavior tracking,1,1,2,[370]
road congestion,1,1,2,[370]
huge traffic,1,1,2,[370]
big problem,1,1,2,[370]
qos parameter,1,1,2,[370]
security camera,1,1,2,[370]
live video,1,1,2,[370]
considerable gain,1,1,2,[370]
good performance,1,1,2,[370]
routing scheme,1,1,2,[370]
fuzzy controller,1,1,2,[370]
good result,1,1,2,[370]
traffic stress,1,1,2,[422]
many research,1,1,2,[422]
different prediction,1,1,2,[422]
prediction methodology,1,1,2,[422]
prediction performance,1,1,2,[422]
single machine,1,1,2,[422]
model stacking,1,1,2,[422]
predictive accuracy,1,1,2,[422]
multiple machine,1,1,2,[422]
experiment show,1,1,2,[422]
traditional one,1,1,2,[422]
single model,1,1,2,[422]
encouraging result,1,1,2,[422]
certain condition,1,1,2,[422]
significant improvement,1,1,2,[422]
heuristic algorithm,1,1,2,[435]
genetic algorithm,1,1,2,[435]
knowledge learning,1,1,2,[435]
learning system,1,1,2,[435]
many benefit,1,1,2,[435]
traditional method,1,1,2,[435]
traditional company,1,1,2,[435]
company method,1,1,2,[435]
classical ga,1,1,2,[435]
previous method,1,1,2,[435]
future customer,1,1,2,[435]
customer region,1,1,2,[435]
unlabeled customer,1,1,2,[435]
customer coordinate,1,1,2,[435]
urban freight,1,1,2,[435]
freight transportation,1,1,2,[435]
learning car,1,1,2,[439]
car detection,1,1,2,[439]
cctv image,1,1,2,[439]
image series,1,1,2,[439]
traffic infrastructure,1,1,2,[439]
automatic number,1,1,2,[439]
number plate,1,1,2,[439]
plate recognition,1,1,2,[439]
conventional method,1,1,2,[439]
time estimation,1,1,2,[439]
car plate,1,1,2,[439]
limited extent,1,1,2,[439]
various road,1,1,2,[439]
flow pattern,1,1,2,[439]
cnn model,1,1,2,[439]
low quality,1,1,2,[439]
quality imagery,1,1,2,[439]
various weather,1,1,2,[439]
mobilenet model,1,1,2,[439]
fast performance,1,1,2,[439]
faster region,1,1,2,[439]
region proposal,1,1,2,[439]
accurate estimation,1,1,2,[439]
car unit,1,1,2,[439]
traffic analysis,1,1,2,[439]
analysis application,1,1,2,[439]
wider understanding,1,1,2,[439]
social event,1,1,2,[439]
extreme weather,1,1,2,[439]
dynamic traffic,1,1,2,[450]
traffic grid,1,1,2,[450]
path planning,1,1,2,[450]
planning algorithms,1,1,2,[450]
static characteristic,1,1,2,[450]
speed limit,1,1,2,[450]
lighter traffic,1,1,2,[450]
traffic path,1,1,2,[450]
increased number,1,1,2,[450]
huge increase,1,1,2,[450]
state space,1,1,2,[450]
memory environment,1,1,2,[450]
routing system,1,1,2,[450]
individual vehicle,1,1,2,[450]
vehicle speed,1,1,2,[450]
light status,1,1,2,[450]
fasted path,1,1,2,[450]
target point,1,1,2,[450]
recent advancement,1,1,2,[450]
model result,1,1,2,[450]
red light,1,1,2,[450]
light stop,1,1,2,[450]
collective learning,1,1,2,[461]
significant challenge,1,1,2,[461]
metropolitan area,1,1,2,[461]
artificial intelligence,1,1,2,[461]
important instrument,1,1,2,[461]
present study,1,1,2,[461]
decentralized manner,1,1,2,[461]
region agent,1,1,2,[461]
neighboring intersection,1,1,2,[461]
optimal action,1,1,2,[461]
local control,1,1,2,[461]
control policy,1,1,2,[461]
intersection controller,1,1,2,[461]
timing decision,1,1,2,[461]
dynamic environment,1,1,2,[461]
advanced phase,1,1,2,[461]
phase composition,1,1,2,[461]
composition process,1,1,2,[461]
collective operation,1,1,2,[461]
light system,1,1,2,[461]
collective machine,1,1,2,[461]
local signal,1,1,2,[461]
signal operation,1,1,2,[461]
individual intersection,1,1,2,[461]
traffic performance,1,1,2,[461]
regional level,1,1,2,[461]
city scale,1,1,2,[499]
important problem,1,1,2,[499]
many transportation,1,1,2,[499]
urban application,1,1,2,[499]
hybrid framework,1,1,2,[499]
urban context,1,1,2,[499]
context feature,1,1,2,[499]
multiple source,1,1,2,[499]
special set,1,1,2,[499]
extra information,1,1,2,[499]
speed information,1,1,2,[499]
speed estimation,1,1,2,[499]
estimation model,1,1,2,[499]
graphical model,1,1,2,[499]
predicted volume,1,1,2,[499]
small amount,1,1,2,[499]
trajectory dataset,1,1,2,[499]
beijing taxis,1,1,2,[499]
volume ground,1,1,2,[499]
video clip,1,1,2,[499]
demonstrate effectiveness,1,1,2,[499]
joint prediction,1,1,2,[519]
parking occupancy,1,1,2,[519]
representation learning,1,1,2,[519]
journey planning,1,1,2,[519]
planning service,1,1,2,[519]
traffic forecast,1,1,2,[519]
forecast feature,1,1,2,[519]
accurate routing,1,1,2,[519]
adaptive traffic,1,1,2,[519]
traffic control,1,1,2,[519]
management authority,1,1,2,[519]
availability prediction,1,1,2,[519]
significant part,1,1,2,[519]
long distance,1,1,2,[519]
next location,1,1,2,[519]
considerable time,1,1,2,[519]
time loss,1,1,2,[519]
simultaneous prediction,1,1,2,[519]
approach relay,1,1,2,[519]
dimensional space,1,1,2,[519]
dynamical information,1,1,2,[519]
observed phenomenon,1,1,2,[519]
high performance,1,1,2,[519]
performance prediction,1,1,2,[519]
prediction system,1,1,2,[519]
art method,1,1,2,[519]
intelligent driver,1,1,2,[526]
driver assist,1,1,2,[526]
urban driving,1,1,2,[526]
unnecessary delay,1,1,2,[526]
pollution level,1,1,2,[526]
line traffic,1,1,2,[526]
traffic simulator,1,1,2,[526]
navigation system,1,1,2,[526]
limited traffic,1,1,2,[526]
prediction get,1,1,2,[526]
individual driver,1,1,2,[526]
preferred parking,1,1,2,[526]
availability information,1,1,2,[526]
diagnostics part,1,1,2,[526]
reaction time,1,1,2,[526]
collision warning,1,1,2,[526]
assist device,1,1,2,[526]
audi vehicle,1,1,2,[526]
square root,1,1,2,[530]
root law,1,1,2,[530]
law formula,1,1,2,[530]
emergency travel,1,1,2,[530]
observable component,1,1,2,[530]
patrol coverage,1,1,2,[530]
unknown component,1,1,2,[530]
empirical constant,1,1,2,[530]
operator regression,1,1,2,[530]
speed model,1,1,2,[530]
exogenous factor,1,1,2,[530]
call type,1,1,2,[530]
incident location,1,1,2,[530]
analytical approach,1,1,2,[530]
practical implication,1,1,2,[530]
operational data,1,1,2,[530]
police jurisdiction,1,1,2,[530]
urban emergency,1,1,2,[530]
emergency police,1,1,2,[530]
police operation,1,1,2,[530]
emergency service,1,1,2,[530]
business unit,1,1,2,[530]
unscheduled service,1,1,2,[530]
service call,1,1,2,[530]
household automobile,1,1,2,[597]
automobile choice,1,1,2,[597]
transportation problem,1,1,2,[597]
statistical approach,1,1,2,[597]
discrete choice,1,1,2,[597]
choice model,1,1,2,[597]
research trend,1,1,2,[597]
potential advantage,1,1,2,[597]
nonlinear system,1,1,2,[597]
categorical variable,1,1,2,[597]
modeling technique,1,1,2,[597]
household vehicle,1,1,2,[597]
vehicle choice,1,1,2,[597]
choice problem,1,1,2,[597]
strong result,1,1,2,[597]
predictive potential,1,1,2,[597]
